"submitted_item_move_id","submitted_item_id","move_type","in_knapsack","pos_x","pos_y","time_into_problem"
"243095","58032","3","1","89.1609","338.952","17.4257"
"243090","58033","1","0","670.271","342.161","13.4787"
"243091","58033","3","0","747.271","362.161","15.2103"
"243092","58034","1","0","731.04","240.958","15.8261"
"243093","58034","3","1","252.04","350.958","16.46"
"243088","58036","1","0","573.614","43.8349","10.4954"
"243089","58036","3","0","647.614","25.8349","10.7613"
"243100","58037","1","0","675.097","130.62","23.3903"
"243101","58037","3","0","574.097","181.62","24.59"
"243084","58038","1","0","560.451","59.7892","8.09601"
"243085","58038","3","0","615.451","66.7892","8.42993"
"243086","58038","1","0","615.451","66.7892","8.99579"
"243087","58038","3","0","672.451","67.7892","9.74561"
"243102","58038","1","0","672.451","67.7892","25.1078"
"243103","58038","3","0","762.451","96.7892","26.4575"
"243106","58038","1","0","762.451","96.7892","204.938"
"243107","58038","3","1","360.451","216.789","208.069"
"243120","58050","1","0","540.992","11.2528","6.28247"
"243121","58050","3","0","651.992","73.2528","6.84833"
"243136","58050","1","0","651.992","73.2528","35.6373"
"243137","58050","3","1","215.992","358.253","36.603"
"243108","58051","1","0","558.108","214.66","0.949768"
"243109","58051","3","0","583.108","137.66","1.16772"
"243118","58051","1","0","583.108","137.66","5.19873"
"243119","58051","3","0","527.108","148.66","5.84857"
"243114","58052","1","0","716.46","228.92","3.21521"
"243115","58052","3","0","677.46","202.92","3.54913"
"243122","58052","1","0","677.46","202.92","11.8971"
"243123","58052","3","1","85.4604","343.92","12.8788"
"243112","58053","1","0","784.848","265.674","2.46741"
"243113","58053","3","0","787.848","155.674","2.76532"
"243132","58053","1","0","787.848","155.674","27.6072"
"243133","58053","3","1","313.848","344.674","32.2561"
"243124","58054","1","0","718.757","312.43","13.4447"
"243125","58054","3","1","205.757","350.43","14.4465"
"243134","58054","1","1","205.757","350.43","33.6877"
"243135","58054","3","0","761.757","206.43","35.2214"
"243110","58055","1","0","677.566","291.346","1.54962"
"243111","58055","3","0","763.566","413.346","2.14948"
"243126","58055","1","0","763.566","413.346","14.9123"
"243127","58055","3","1","323.566","349.346","18.4275"
"243130","58055","1","1","323.566","349.346","25.1578"
"243131","58055","3","0","702.566","358.346","26.1236"
"243128","58056","1","0","517.987","266.246","20.8089"
"243129","58056","3","0","504.987","270.246","23.6262"
"243116","58058","1","0","613.274","316.73","3.99902"
"243117","58058","3","0","845.274","326.73","4.68286"
"243138","58058","1","0","845.274","326.73","37.7368"
"243139","58058","3","0","677.274","223.73","38.2526"
"243144","58059","1","0","756.397","304.786","3.41516"
"243145","58059","3","0","641.397","389.786","3.96503"
"243199","58059","1","0","641.397","389.786","179.848"
"243200","58059","2","1","211.397","248.786","180.33"
"243201","58059","3","0","495.298","223.13","180.664"
"243202","58059","1","0","495.298","223.13","181.464"
"243203","58059","3","0","694.299","296.13","182.329"
"243149","58060","1","0","657.461","233.311","5.58063"
"243150","58060","3","0","639.461","275.311","6.1145"
"243165","58060","1","0","639.461","275.311","117.137"
